clave,fecha,almacenamiento,temperatura,humedad,precipitacion,tipo_precip,indice_uv,soleado,nublado,parc_nublado,lluvia_soleado,lluvia_nublado,lluvia_parc_nublado
PMOSO,08/09/2020,17.28,32.1,55.1,0,0,6,0,0,1,0,0,0
AGZCH,09/09/2020,35.5,31.2,58.5,0,0,8,0,0,1,0,0,0
AOBSO,09/09/2020,2345.9,31.2,58.5,0,0,8,0,0,1,0,0,0
ARCSO,09/09/2020,504.44,31.2,58.5,0,0,8,0,0,1,0,0,0
ARLSO,09/09/2020,0.94,31.2,58.5,0,0,8,0,0,1,0,0,0
CHTSO,09/09/2020,5.11,31.2,58.5,0,0,8,0,0,1,0,0,0
IRASO,09/09/2020,3.33,31.2,58.5,0,0,8,0,0,1,0,0,0
LCDSO,09/09/2020,565.44,31.2,58.5,0,0,8,0,0,1,0,0,0
PECSO,09/09/2020,1716.11,31.2,58.5,0,0,8,0,0,1,0,0,0
PMOSO,09/09/2020,17.24,31.2,58.5,0,0,8,0,0,1,0,0,0
AGZCH,10/09/2020,35.67,30.9,41.9,0,0,9,1,0,0,0,0,0
AOBSO,10/09/2020,2345.9,30.9,41.9,0,0,9,1,0,0,0,0,0
ARCSO,10/09/2020,504.87,30.9,41.9,0,0,9,1,0,0,0,0,0
ARLSO,10/09/2020,0.93,30.9,41.9,0,0,9,1,0,0,0,0,0
CHTSO,10/09/2020,5.11,30.9,41.9,0,0,9,1,0,0,0,0,0
IRASO,10/09/2020,3.29,30.9,41.9,0,0,9,1,0,0,0,0,0
LCDSO,10/09/2020,564.77,30.9,41.9,0,0,9,1,0,0,0,0,0
PECSO,10/09/2020,1713.69,30.9,41.9,0,0,9,1,0,0,0,0,0
PMOSO,10/09/2020,17.24,30.9,41.9,0,0,9,1,0,0,0,0,0
AGZCH,11/09/2020,35.79,30.6,27.4,0,0,9,1,0,0,0,0,0
AOBSO,11/09/2020,2345.9,30.6,27.4,0,0,9,1,0,0,0,0,0
ARCSO,11/09/2020,505.3,30.6,27.4,0,0,9,1,0,0,0,0,0
ARLSO,11/09/2020,0.9,30.6,27.4,0,0,9,1,0,0,0,0,0
CHTSO,11/09/2020,5.11,30.6,27.4,0,0,9,1,0,0,0,0,0
IRASO,11/09/2020,3.26,30.6,27.4,0,0,9,1,0,0,0,0,0
LCDSO,11/09/2020,564.1,30.6,27.4,0,0,9,1,0,0,0,0,0
PECSO,11/09/2020,1711.28,30.6,27.4,0,0,9,1,0,0,0,0,0
PMOSO,11/09/2020,17.19,30.6,27.4,0,0,9,1,0,0,0,0,0
AGZCH,12/09/2020,35.83,31,29.2,0,0,9,1,0,0,0,0,0
AOBSO,12/09/2020,2349.13,31,29.2,0,0,9,1,0,0,0,0,0
ARCSO,12/09/2020,505.72,31,29.2,0,0,9,1,0,0,0,0,0
ARLSO,12/09/2020,0.88,31,29.2,0,0,9,1,0,0,0,0,0
CHTSO,12/09/2020,5.11,31,29.2,0,0,9,1,0,0,0,0,0
IRASO,12/09/2020,3.22,31,29.2,0,0,9,1,0,0,0,0,0
LCDSO,12/09/2020,564.1,31,29.2,0,0,9,1,0,0,0,0,0
PECSO,12/09/2020,1711.28,31,29.2,0,0,9,1,0,0,0,0,0
PMOSO,12/09/2020,17.15,31,29.2,0,0,9,1,0,0,0,0,0
AGZCH,13/09/2020,35.91,32,39.5,0,0,9,1,0,0,0,0,0
AOBSO,13/09/2020,2347.52,32,39.5,0,0,9,1,0,0,0,0,0
ARCSO,13/09/2020,506.15,32,39.5,0,0,9,1,0,0,0,0,0
ARLSO,13/09/2020,0.86,32,39.5,0,0,9,1,0,0,0,0,0
CHTSO,13/09/2020,5.09,32,39.5,0,0,9,1,0,0,0,0,0
IRASO,13/09/2020,3.18,32,39.5,0,0,9,1,0,0,0,0,0
LCDSO,13/09/2020,563.1,32,39.5,0,0,9,1,0,0,0,0,0
PECSO,13/09/2020,1711.28,32,39.5,0,0,9,1,0,0,0,0,0
PMOSO,13/09/2020,17.15,32,39.5,0,0,9,1,0,0,0,0,0
AGZCH,14/09/2020,36,32.1,52.6,0,0,9,1,0,0,0,0,0
AOBSO,14/09/2020,2345.9,32.1,52.6,0,0,9,1,0,0,0,0,0
ARCSO,14/09/2020,506.57,32.1,52.6,0,0,9,1,0,0,0,0,0
ARLSO,14/09/2020,0.86,32.1,52.6,0,0,9,1,0,0,0,0,0
CHTSO,14/09/2020,5,32.1,52.6,0,0,9,1,0,0,0,0,0
IRASO,14/09/2020,3.18,32.1,52.6,0,0,9,1,0,0,0,0,0
LCDSO,14/09/2020,562.77,32.1,52.6,0,0,9,1,0,0,0,0,0
PECSO,14/09/2020,1709.67,32.1,52.6,0,0,9,1,0,0,0,0,0
PMOSO,14/09/2020,16.99,32.1,52.6,0,0,9,1,0,0,0,0,0
AGZCH,15/09/2020,36.12,33.2,48.2,0,0,9,1,0,0,0,0,0
AOBSO,15/09/2020,2342.68,33.2,48.2,0,0,9,1,0,0,0,0,0
ARCSO,15/09/2020,507,33.2,48.2,0,0,9,1,0,0,0,0,0
ARLSO,15/09/2020,0.85,33.2,48.2,0,0,9,1,0,0,0,0,0
CHTSO,15/09/2020,4.94,33.2,48.2,0,0,9,1,0,0,0,0,0
IRASO,15/09/2020,3.15,33.2,48.2,0,0,9,1,0,0,0,0,0
LCDSO,15/09/2020,561.76,33.2,48.2,0,0,9,1,0,0,0,0,0
PECSO,15/09/2020,1709.67,33.2,48.2,0,0,9,1,0,0,0,0,0
PMOSO,15/09/2020,16.87,33.2,48.2,0,0,9,1,0,0,0,0,0
AGZCH,16/09/2020,36.32,35,30.5,0,0,9,1,0,0,0,0,0
AOBSO,16/09/2020,2342.68,35,30.5,0,0,9,1,0,0,0,0,0
ARCSO,16/09/2020,513.6,35,30.5,0,0,9,1,0,0,0,0,0
ARLSO,16/09/2020,0.85,35,30.5,0,0,9,1,0,0,0,0,0
CHTSO,16/09/2020,4.92,35,30.5,0,0,9,1,0,0,0,0,0
IRASO,16/09/2020,3.12,35,30.5,0,0,9,1,0,0,0,0,0
LCDSO,16/09/2020,560.76,35,30.5,0,0,9,1,0,0,0,0,0
PECSO,16/09/2020,1708.86,35,30.5,0,0,9,1,0,0,0,0,0
PMOSO,16/09/2020,16.75,35,30.5,0,0,9,1,0,0,0,0,0
AGZCH,17/09/2020,36.49,33.6,43.2,0,0,9,1,0,0,0,0,0
AOBSO,17/09/2020,2341.07,33.6,43.2,0,0,9,1,0,0,0,0,0
ARCSO,17/09/2020,515.41,33.6,43.2,0,0,9,1,0,0,0,0,0
ARLSO,17/09/2020,0.83,33.6,43.2,0,0,9,1,0,0,0,0,0
CHTSO,17/09/2020,4.92,33.6,43.2,0,0,9,1,0,0,0,0,0
IRASO,17/09/2020,3.09,33.6,43.2,0,0,9,1,0,0,0,0,0
LCDSO,17/09/2020,560.76,33.6,43.2,0,0,9,1,0,0,0,0,0
PECSO,17/09/2020,1712.89,33.6,43.2,0,0,9,1,0,0,0,0,0
PMOSO,17/09/2020,16.63,33.6,43.2,0,0,9,1,0,0,0,0,0
AGZCH,18/09/2020,36.57,33.7,46,0,0,9,1,0,0,0,0,0
AOBSO,18/09/2020,2339.45,33.7,46,0,0,9,1,0,0,0,0,0
ARCSO,18/09/2020,516.31,33.7,46,0,0,9,1,0,0,0,0,0
ARLSO,18/09/2020,0.83,33.7,46,0,0,9,1,0,0,0,0,0
CHTSO,18/09/2020,4.88,33.7,46,0,0,9,1,0,0,0,0,0
IRASO,18/09/2020,3.04,33.7,46,0,0,9,1,0,0,0,0,0
LCDSO,18/09/2020,559.43,33.7,46,0,0,9,1,0,0,0,0,0
PECSO,18/09/2020,1713.69,33.7,46,0,0,9,1,0,0,0,0,0
PMOSO,18/09/2020,16.51,33.7,46,0,0,9,1,0,0,0,0,0
AGZCH,19/09/2020,36.61,33.9,42.1,0,0,9,1,0,0,0,0,0
AOBSO,19/09/2020,2336.23,33.9,42.1,0,0,9,1,0,0,0,0,0
ARCSO,19/09/2020,517.67,33.9,42.1,0,0,9,1,0,0,0,0,0
ARLSO,19/09/2020,0.82,33.9,42.1,0,0,9,1,0,0,0,0,0
CHTSO,19/09/2020,4.86,33.9,42.1,0,0,9,1,0,0,0,0,0
IRASO,19/09/2020,2.99,33.9,42.1,0,0,9,1,0,0,0,0,0
LCDSO,19/09/2020,558.76,33.9,42.1,0,0,9,1,0,0,0,0,0
PECSO,19/09/2020,1713.69,33.9,42.1,0,0,9,1,0,0,0,0,0
PMOSO,19/09/2020,16.39,33.9,42.1,0,0,9,1,0,0,0,0,0
AGZCH,20/09/2020,36.61,32.9,46.4,0.2,1,8,0,0,0,0,0,1
AOBSO,20/09/2020,2333.03,32.9,46.4,0.2,1,8,0,0,0,0,0,1
ARCSO,20/09/2020,517.67,32.9,46.4,0.2,1,8,0,0,0,0,0,1
ARLSO,20/09/2020,0.82,32.9,46.4,0.2,1,8,0,0,0,0,0,1
CHTSO,20/09/2020,4.83,32.9,46.4,0.2,1,8,0,0,0,0,0,1
IRASO,20/09/2020,2.95,32.9,46.4,0.2,1,8,0,0,0,0,0,1
LCDSO,20/09/2020,558.09,32.9,46.4,0.2,1,8,0,0,0,0,0,1
PECSO,20/09/2020,1713.69,32.9,46.4,0.2,1,8,0,0,0,0,0,1
PMOSO,20/09/2020,16.27,32.9,46.4,0.2,1,8,0,0,0,0,0,1
AGZCH,21/09/2020,36.61,33.1,51.9,18.6,1,9,0,0,0,0,0,1
AOBSO,21/09/2020,2333.03,33.1,51.9,18.6,1,9,0,0,0,0,0,1
ARCSO,21/09/2020,517.67,33.1,51.9,18.6,1,9,0,0,0,0,0,1
ARLSO,21/09/2020,0.82,33.1,51.9,18.6,1,9,0,0,0,0,0,1
CHTSO,21/09/2020,4.81,33.1,51.9,18.6,1,9,0,0,0,0,0,1
IRASO,21/09/2020,2.9,33.1,51.9,18.6,1,9,0,0,0,0,0,1
LCDSO,21/09/2020,558.09,33.1,51.9,18.6,1,9,0,0,0,0,0,1
PECSO,21/09/2020,1712.89,33.1,51.9,18.6,1,9,0,0,0,0,0,1
PMOSO,21/09/2020,16.27,33.1,51.9,18.6,1,9,0,0,0,0,0,1
AGZCH,22/09/2020,36.61,33.2,51.9,0,0,9,0,0,1,0,0,0
AOBSO,22/09/2020,2333.03,33.2,51.9,0,0,9,0,0,1,0,0,0
ARCSO,22/09/2020,517.21,33.2,51.9,0,0,9,0,0,1,0,0,0
ARLSO,22/09/2020,0.8,33.2,51.9,0,0,9,0,0,1,0,0,0
CHTSO,22/09/2020,4.81,33.2,51.9,0,0,9,0,0,1,0,0,0
IRASO,22/09/2020,2.85,33.2,51.9,0,0,9,0,0,1,0,0,0
LCDSO,22/09/2020,557.76,33.2,51.9,0,0,9,0,0,1,0,0,0
PECSO,22/09/2020,1713.69,33.2,51.9,0,0,9,0,0,1,0,0,0
PMOSO,22/09/2020,16.19,33.2,51.9,0,0,9,0,0,1,0,0,0
AGZCH,23/09/2020,36.61,33.6,41.4,0,0,9,1,0,0,0,0,0
AOBSO,23/09/2020,2331.45,33.6,41.4,0,0,9,1,0,0,0,0,0
ARCSO,23/09/2020,517.21,33.6,41.4,0,0,9,1,0,0,0,0,0
ARLSO,23/09/2020,0.8,33.6,41.4,0,0,9,1,0,0,0,0,0
CHTSO,23/09/2020,4.77,33.6,41.4,0,0,9,1,0,0,0,0,0
IRASO,23/09/2020,2.85,33.6,41.4,0,0,9,1,0,0,0,0,0
LCDSO,23/09/2020,557.76,33.6,41.4,0,0,9,1,0,0,0,0,0
PECSO,23/09/2020,1712.89,33.6,41.4,0,0,9,1,0,0,0,0,0
PMOSO,23/09/2020,16.11,33.6,41.4,0,0,9,1,0,0,0,0,0
AGZCH,24/09/2020,36.61,33.6,27.8,0,0,9,1,0,0,0,0,0
AOBSO,24/09/2020,2331.45,33.6,27.8,0,0,9,1,0,0,0,0,0
ARCSO,24/09/2020,517.21,33.6,27.8,0,0,9,1,0,0,0,0,0
ARLSO,24/09/2020,0.78,33.6,27.8,0,0,9,1,0,0,0,0,0
CHTSO,24/09/2020,4.73,33.6,27.8,0,0,9,1,0,0,0,0,0
IRASO,24/09/2020,2.79,33.6,27.8,0,0,9,1,0,0,0,0,0
LCDSO,24/09/2020,556.75,33.6,27.8,0,0,9,1,0,0,0,0,0
PECSO,24/09/2020,1712.08,33.6,27.8,0,0,9,1,0,0,0,0,0
PMOSO,24/09/2020,16.03,33.6,27.8,0,0,9,1,0,0,0,0,0
AGZCH,25/09/2020,36.61,32.7,43.6,0,0,9,1,0,0,0,0,0
AOBSO,25/09/2020,2328.29,32.7,43.6,0,0,9,1,0,0,0,0,0
ARCSO,25/09/2020,517.67,32.7,43.6,0,0,9,1,0,0,0,0,0
ARLSO,25/09/2020,0.78,32.7,43.6,0,0,9,1,0,0,0,0,0
CHTSO,25/09/2020,4.71,32.7,43.6,0,0,9,1,0,0,0,0,0
IRASO,25/09/2020,2.76,32.7,43.6,0,0,9,1,0,0,0,0,0
LCDSO,25/09/2020,556.09,32.7,43.6,0,0,9,1,0,0,0,0,0
PECSO,25/09/2020,1710.47,32.7,43.6,0,0,9,1,0,0,0,0,0
PMOSO,25/09/2020,15.94,32.7,43.6,0,0,9,1,0,0,0,0,0
AGZCH,26/09/2020,36.61,32.4,45.1,0,0,9,1,0,0,0,0,0
AOBSO,26/09/2020,2328.29,32.4,45.1,0,0,9,1,0,0,0,0,0
ARCSO,26/09/2020,518.12,32.4,45.1,0,0,9,1,0,0,0,0,0
ARLSO,26/09/2020,0.78,32.4,45.1,0,0,9,1,0,0,0,0,0
CHTSO,26/09/2020,4.69,32.4,45.1,0,0,9,1,0,0,0,0,0
IRASO,26/09/2020,2.73,32.4,45.1,0,0,9,1,0,0,0,0,0
LCDSO,26/09/2020,555.42,32.4,45.1,0,0,9,1,0,0,0,0,0
PECSO,26/09/2020,1709.67,32.4,45.1,0,0,9,1,0,0,0,0,0
PMOSO,26/09/2020,15.86,32.4,45.1,0,0,9,1,0,0,0,0,0
AGZCH,27/09/2020,36.61,32.5,51,0,0,9,1,0,0,0,0,0
AOBSO,27/09/2020,2325.13,32.5,51,0,0,9,1,0,0,0,0,0
ARCSO,27/09/2020,518.12,32.5,51,0,0,9,1,0,0,0,0,0
ARLSO,27/09/2020,0.77,32.5,51,0,0,9,1,0,0,0,0,0
CHTSO,27/09/2020,4.65,32.5,51,0,0,9,1,0,0,0,0,0
IRASO,27/09/2020,2.69,32.5,51,0,0,9,1,0,0,0,0,0
LCDSO,27/09/2020,554.75,32.5,51,0,0,9,1,0,0,0,0,0
PECSO,27/09/2020,1708.86,32.5,51,0,0,9,1,0,0,0,0,0
PMOSO,27/09/2020,15.9,32.5,51,0,0,9,1,0,0,0,0,0
AGZCH,28/09/2020,36.61,33.8,35.2,0,0,9,1,0,0,0,0,0
AOBSO,28/09/2020,2325.13,33.8,35.2,0,0,9,1,0,0,0,0,0
ARCSO,28/09/2020,519.02,33.8,35.2,0,0,9,1,0,0,0,0,0
ARLSO,28/09/2020,0.77,33.8,35.2,0,0,9,1,0,0,0,0,0
CHTSO,28/09/2020,4.65,33.8,35.2,0,0,9,1,0,0,0,0,0
IRASO,28/09/2020,2.69,33.8,35.2,0,0,9,1,0,0,0,0,0
LCDSO,28/09/2020,554.08,33.8,35.2,0,0,9,1,0,0,0,0,0
PECSO,28/09/2020,1708.06,33.8,35.2,0,0,9,1,0,0,0,0,0
PMOSO,28/09/2020,15.78,33.8,35.2,0,0,9,1,0,0,0,0,0
AGZCH,29/09/2020,36.61,35.5,21.3,0,0,9,1,0,0,0,0,0
AOBSO,29/09/2020,2325.13,35.5,21.3,0,0,9,1,0,0,0,0,0
ARCSO,29/09/2020,519.48,35.5,21.3,0,0,9,1,0,0,0,0,0
ARLSO,29/09/2020,0.75,35.5,21.3,0,0,9,1,0,0,0,0,0
CHTSO,29/09/2020,4.62,35.5,21.3,0,0,9,1,0,0,0,0,0
IRASO,29/09/2020,2.68,35.5,21.3,0,0,9,1,0,0,0,0,0
LCDSO,29/09/2020,553.41,35.5,21.3,0,0,9,1,0,0,0,0,0
PECSO,29/09/2020,1707.25,35.5,21.3,0,0,9,1,0,0,0,0,0
PMOSO,29/09/2020,15.7,35.5,21.3,0,0,9,1,0,0,0,0,0
AGZCH,30/09/2020,36.61,33.5,39.5,0,0,9,1,0,0,0,0,0
AOBSO,30/09/2020,2307.74,33.5,39.5,0,0,9,1,0,0,0,0,0
ARCSO,30/09/2020,520.38,33.5,39.5,0,0,9,1,0,0,0,0,0
ARLSO,30/09/2020,0.75,33.5,39.5,0,0,9,1,0,0,0,0,0
CHTSO,30/09/2020,4.62,33.5,39.5,0,0,9,1,0,0,0,0,0
IRASO,30/09/2020,2.67,33.5,39.5,0,0,9,1,0,0,0,0,0
LCDSO,30/09/2020,552.41,33.5,39.5,0,0,9,1,0,0,0,0,0
PECSO,30/09/2020,1705.64,33.5,39.5,0,0,9,1,0,0,0,0,0
PMOSO,30/09/2020,15.62,33.5,39.5,0,0,9,1,0,0,0,0,0
AGZCH,01/10/2020,36.61,32.2,54.8,0,0,9,1,0,0,0,0,0
AOBSO,01/10/2020,2321.97,32.2,54.8,0,0,9,1,0,0,0,0,0
ARCSO,01/10/2020,520.83,32.2,54.8,0,0,9,1,0,0,0,0,0
ARLSO,01/10/2020,0.69,32.2,54.8,0,0,9,1,0,0,0,0,0
CHTSO,01/10/2020,4.6,32.2,54.8,0,0,9,1,0,0,0,0,0
IRASO,01/10/2020,2.63,32.2,54.8,0,0,9,1,0,0,0,0,0
LCDSO,01/10/2020,551.74,32.2,54.8,0,0,9,1,0,0,0,0,0
PECSO,01/10/2020,1703.22,32.2,54.8,0,0,9,1,0,0,0,0,0
PMOSO,01/10/2020,15.54,32.2,54.8,0,0,9,1,0,0,0,0,0
AGZCH,02/10/2020,36.61,31.8,51.6,0,0,9,1,0,0,0,0,0
AOBSO,02/10/2020,2321.97,31.8,51.6,0,0,9,1,0,0,0,0,0
ARCSO,02/10/2020,521.28,31.8,51.6,0,0,9,1,0,0,0,0,0
ARLSO,02/10/2020,0.65,31.8,51.6,0,0,9,1,0,0,0,0,0
CHTSO,02/10/2020,4.6,31.8,51.6,0,0,9,1,0,0,0,0,0
IRASO,02/10/2020,2.58,31.8,51.6,0,0,9,1,0,0,0,0,0
LCDSO,02/10/2020,551.08,31.8,51.6,0,0,9,1,0,0,0,0,0
PECSO,02/10/2020,1701.61,31.8,51.6,0,0,9,1,0,0,0,0,0
PMOSO,02/10/2020,15.46,31.8,51.6,0,0,9,1,0,0,0,0,0
AGZCH,03/10/2020,36.61,32.6,29.3,0,0,9,1,0,0,0,0,0
AOBSO,03/10/2020,2321.97,32.6,29.3,0,0,9,1,0,0,0,0,0
ARCSO,03/10/2020,521.74,32.6,29.3,0,0,9,1,0,0,0,0,0
ARLSO,03/10/2020,0.65,32.6,29.3,0,0,9,1,0,0,0,0,0
CHTSO,03/10/2020,4.6,32.6,29.3,0,0,9,1,0,0,0,0,0
IRASO,03/10/2020,2.54,32.6,29.3,0,0,9,1,0,0,0,0,0
LCDSO,03/10/2020,550.41,32.6,29.3,0,0,9,1,0,0,0,0,0
PECSO,03/10/2020,1700,32.6,29.3,0,0,9,1,0,0,0,0,0
PMOSO,03/10/2020,15.38,32.6,29.3,0,0,9,1,0,0,0,0,0
AGZCH,04/10/2020,36.61,32.4,20.7,0,0,9,1,0,0,0,0,0
AOBSO,04/10/2020,2321.97,32.4,20.7,0,0,9,1,0,0,0,0,0
ARCSO,04/10/2020,521.74,32.4,20.7,0,0,9,1,0,0,0,0,0
ARLSO,04/10/2020,0.64,32.4,20.7,0,0,9,1,0,0,0,0,0
CHTSO,04/10/2020,4.58,32.4,20.7,0,0,9,1,0,0,0,0,0
IRASO,04/10/2020,2.5,32.4,20.7,0,0,9,1,0,0,0,0,0
LCDSO,04/10/2020,549.74,32.4,20.7,0,0,9,1,0,0,0,0,0
PECSO,04/10/2020,1699.2,32.4,20.7,0,0,9,1,0,0,0,0,0
PMOSO,04/10/2020,15.3,32.4,20.7,0,0,9,1,0,0,0,0,0
AGZCH,05/10/2020,36.61,31.4,30,0,0,9,0,0,1,0,0,0
AOBSO,05/10/2020,2318.81,31.4,30,0,0,9,0,0,1,0,0,0
ARCSO,05/10/2020,522.64,31.4,30,0,0,9,0,0,1,0,0,0
ARLSO,05/10/2020,0.62,31.4,30,0,0,9,0,0,1,0,0,0
CHTSO,05/10/2020,4.58,31.4,30,0,0,9,0,0,1,0,0,0
IRASO,05/10/2020,2.49,31.4,30,0,0,9,0,0,1,0,0,0
LCDSO,05/10/2020,548.74,31.4,30,0,0,9,0,0,1,0,0,0
PECSO,05/10/2020,1698.47,31.4,30,0,0,9,0,0,1,0,0,0
PMOSO,05/10/2020,15.22,31.4,30,0,0,9,0,0,1,0,0,0
AGZCH,06/10/2020,36.61,32,29.6,0,0,9,0,0,1,0,0,0
AOBSO,06/10/2020,2318.81,32,29.6,0,0,9,0,0,1,0,0,0
ARCSO,06/10/2020,523.55,32,29.6,0,0,9,0,0,1,0,0,0
ARLSO,06/10/2020,0.62,32,29.6,0,0,9,0,0,1,0,0,0
CHTSO,06/10/2020,4.58,32,29.6,0,0,9,0,0,1,0,0,0
IRASO,06/10/2020,2.46,32,29.6,0,0,9,0,0,1,0,0,0
LCDSO,06/10/2020,548.07,32,29.6,0,0,9,0,0,1,0,0,0
PECSO,06/10/2020,1697.74,32,29.6,0,0,9,0,0,1,0,0,0
PMOSO,06/10/2020,15.14,32,29.6,0,0,9,0,0,1,0,0,0
AGZCH,07/10/2020,36.61,31.5,27.7,0,0,8,1,0,0,0,0,0
AOBSO,07/10/2020,2317.23,31.5,27.7,0,0,8,1,0,0,0,0,0
ARCSO,07/10/2020,522.64,31.5,27.7,0,0,8,1,0,0,0,0,0
ARLSO,07/10/2020,0.59,31.5,27.7,0,0,8,1,0,0,0,0,0
CHTSO,07/10/2020,4.58,31.5,27.7,0,0,8,1,0,0,0,0,0
IRASO,07/10/2020,2.43,31.5,27.7,0,0,8,1,0,0,0,0,0
LCDSO,07/10/2020,547.4,31.5,27.7,0,0,8,1,0,0,0,0,0
PECSO,07/10/2020,1697.01,31.5,27.7,0,0,8,1,0,0,0,0,0
PMOSO,07/10/2020,15.06,31.5,27.7,0,0,8,1,0,0,0,0,0
AGZCH,08/10/2020,36.61,31.4,23.7,0,0,9,1,0,0,0,0,0
AOBSO,08/10/2020,2317.23,31.4,23.7,0,0,9,1,0,0,0,0,0
ARCSO,08/10/2020,521.74,31.4,23.7,0,0,9,1,0,0,0,0,0
ARLSO,08/10/2020,0.56,31.4,23.7,0,0,9,1,0,0,0,0,0
CHTSO,08/10/2020,4.58,31.4,23.7,0,0,9,1,0,0,0,0,0
IRASO,08/10/2020,2.42,31.4,23.7,0,0,9,1,0,0,0,0,0
LCDSO,08/10/2020,546.73,31.4,23.7,0,0,9,1,0,0,0,0,0
PECSO,08/10/2020,1695.55,31.4,23.7,0,0,9,1,0,0,0,0,0
PMOSO,08/10/2020,15,31.4,23.7,0,0,9,1,0,0,0,0,0
AGZCH,09/10/2020,36.61,31.1,30.6,0,0,9,1,0,0,0,0,0
AOBSO,09/10/2020,2317.23,31.1,30.6,0,0,9,1,0,0,0,0,0
ARCSO,09/10/2020,521.28,31.1,30.6,0,0,9,1,0,0,0,0,0
ARLSO,09/10/2020,0.52,31.1,30.6,0,0,9,1,0,0,0,0,0
CHTSO,09/10/2020,4.56,31.1,30.6,0,0,9,1,0,0,0,0,0
IRASO,09/10/2020,2.35,31.1,30.6,0,0,9,1,0,0,0,0,0
LCDSO,09/10/2020,546.4,31.1,30.6,0,0,9,1,0,0,0,0,0
PECSO,09/10/2020,1694.1,31.1,30.6,0,0,9,1,0,0,0,0,0
PMOSO,09/10/2020,15,31.1,30.6,0,0,9,1,0,0,0,0,0
AGZCH,10/10/2020,36.61,29.5,46.1,0,0,8,1,0,0,0,0,0
AOBSO,10/10/2020,2315.64,29.5,46.1,0,0,8,1,0,0,0,0,0
ARCSO,10/10/2020,520.83,29.5,46.1,0,0,8,1,0,0,0,0,0
ARLSO,10/10/2020,0.51,29.5,46.1,0,0,8,1,0,0,0,0,0
CHTSO,10/10/2020,4.54,29.5,46.1,0,0,8,1,0,0,0,0,0
IRASO,10/10/2020,2.32,29.5,46.1,0,0,8,1,0,0,0,0,0
LCDSO,10/10/2020,545.4,29.5,46.1,0,0,8,1,0,0,0,0,0
PECSO,10/10/2020,1691.91,29.5,46.1,0,0,8,1,0,0,0,0,0
PMOSO,10/10/2020,14.94,29.5,46.1,0,0,8,1,0,0,0,0,0
AGZCH,11/10/2020,36.61,29.7,50.4,0,0,8,1,0,0,0,0,0
AOBSO,11/10/2020,2315.64,29.7,50.4,0,0,8,1,0,0,0,0,0
ARCSO,11/10/2020,520.38,29.7,50.4,0,0,8,1,0,0,0,0,0
ARLSO,11/10/2020,0.49,29.7,50.4,0,0,8,1,0,0,0,0,0
CHTSO,11/10/2020,4.52,29.7,50.4,0,0,8,1,0,0,0,0,0
IRASO,11/10/2020,2.29,29.7,50.4,0,0,8,1,0,0,0,0,0
LCDSO,11/10/2020,544.73,29.7,50.4,0,0,8,1,0,0,0,0,0
PECSO,11/10/2020,1689.73,29.7,50.4,0,0,8,1,0,0,0,0,0
PMOSO,11/10/2020,14.81,29.7,50.4,0,0,8,1,0,0,0,0,0
AGZCH,12/10/2020,36.61,31.9,29.7,0,0,8,0,0,1,0,0,0
AOBSO,12/10/2020,2314.06,31.9,29.7,0,0,8,0,0,1,0,0,0
ARCSO,12/10/2020,519.48,31.9,29.7,0,0,8,0,0,1,0,0,0
ARLSO,12/10/2020,0.49,31.9,29.7,0,0,8,0,0,1,0,0,0
CHTSO,12/10/2020,4.52,31.9,29.7,0,0,8,0,0,1,0,0,0
IRASO,12/10/2020,2.26,31.9,29.7,0,0,8,0,0,1,0,0,0
LCDSO,12/10/2020,543.73,31.9,29.7,0,0,8,0,0,1,0,0,0
PECSO,12/10/2020,1690.46,31.9,29.7,0,0,8,0,0,1,0,0,0
PMOSO,12/10/2020,14.77,31.9,29.7,0,0,8,0,0,1,0,0,0
AGZCH,13/10/2020,36.57,31.4,48.8,0,0,8,0,0,1,0,0,0
AOBSO,13/10/2020,2312.48,31.4,48.8,0,0,8,0,0,1,0,0,0
ARCSO,13/10/2020,519.48,31.4,48.8,0,0,8,0,0,1,0,0,0
ARLSO,13/10/2020,0.48,31.4,48.8,0,0,8,0,0,1,0,0,0
CHTSO,13/10/2020,4.5,31.4,48.8,0,0,8,0,0,1,0,0,0
IRASO,13/10/2020,2.24,31.4,48.8,0,0,8,0,0,1,0,0,0
LCDSO,13/10/2020,543.39,31.4,48.8,0,0,8,0,0,1,0,0,0
PECSO,13/10/2020,1689,31.4,48.8,0,0,8,0,0,1,0,0,0
PMOSO,13/10/2020,14.73,31.4,48.8,0,0,8,0,0,1,0,0,0
AGZCH,14/10/2020,36.57,29.9,53,0,0,5,0,1,0,0,0,0
AOBSO,14/10/2020,2312.48,29.9,53,0,0,5,0,1,0,0,0,0
ARCSO,14/10/2020,519.02,29.9,53,0,0,5,0,1,0,0,0,0
ARLSO,14/10/2020,0.46,29.9,53,0,0,5,0,1,0,0,0,0
CHTSO,14/10/2020,4.48,29.9,53,0,0,5,0,1,0,0,0,0
IRASO,14/10/2020,2.21,29.9,53,0,0,5,0,1,0,0,0,0
LCDSO,14/10/2020,542.39,29.9,53,0,0,5,0,1,0,0,0,0
PECSO,14/10/2020,1688.27,29.9,53,0,0,5,0,1,0,0,0,0
PMOSO,14/10/2020,14.65,29.9,53,0,0,5,0,1,0,0,0,0
AGZCH,15/10/2020,36.57,31.1,44.4,0,0,8,0,0,1,0,0,0
